employee_id,is_promoted
60928,1
37962,1
1299,1
7062,1
41864,1
33692,1
16852,1
30876,1
58371,1
77094,1
54470,1
55478,1
10291,1
40040,1
74899,1
40384,1
131,1
72427,1
33819,1
25143,1
39770,1
21573,1
72029,1
76294,1
43807,1
8629,1
13002,1
43043,1
38691,1
39346,1
40949,1
16623,1
44278,1
3188,1
54484,1
74894,1
5876,1
42305,1
34809,1
73922,1
40082,1
56147,1
16707,1
48143,1
55430,1
50222,1
46169,1
40580,1
72592,1
29261,1
67103,1
46270,1
77848,1
34867,1
29807,1
9029,1
8116,1
4340,1
66387,1
12653,1
15601,1
55687,1
65566,1
62972,1
728,1
57018,1
39531,1
64736,1
58943,1
48210,1
9640,1
44056,1
78137,1
63716,1
8420,1
53070,1
9965,1
46122,1
37064,1
261,1
37330,1
5715,1
74269,1
15720,1
44636,1
73784,1
75025,1
76502,1
38968,1
37165,1
542,1
55698,1
75248,1
29097,1
20461,1
75326,1
30622,1
20302,1
56743,1
9534,1
37166,1
8083,1
26576,1
52608,1
60253,1
58961,1
54080,1
30701,1
66132,1
62731,1
69939,1
69991,1
27578,1
19033,1
72419,1
17770,1
60332,1
55696,1
14994,1
26834,1
21297,1
56511,1
23413,1
34394,1
23778,1
7242,1
50527,1
6232,1
48690,1
19249,1
38418,1
13882,1
46701,1
63649,1
1971,1
44485,1
36200,1
70058,1
17001,1
22561,1
73395,1
31388,1
38246,1
60808,1
3345,1
34263,1
29800,1
16823,1
46123,1
62486,1
24937,1
32913,1
33183,1
57723,1
35170,1
75666,1
72867,1
59128,1
57490,1
13646,1
35593,1
24183,1
29094,1
14660,1
67323,1
24900,1
33039,1
8234,1
63020,1
26031,1
49229,1
33077,1
39115,1
13235,1
5964,1
12949,1
53367,1
40970,1
3424,1
61957,1
19727,1
46770,1
70259,1
20238,1
54587,1
32661,1
4032,1
46372,1
40079,1
73711,1
63843,1
52086,1
57836,1
17532,1
38544,1
67533,1
71945,1
29808,1
13449,1
52831,1
71599,1
18145,1
52375,1
78261,1
38243,1
38093,1
31107,1
73406,1
73205,1
37966,1
76855,1
55476,1
67080,1
41971,1
8394,1
65135,1
44586,1
23952,1
4736,1
62391,1
53956,1
8550,1
14047,1
21823,1
10343,1
36227,1
1464,1
3159,1
67822,1
12364,1
15822,1
69010,1
18303,1
74868,1
7197,1
37904,1
26127,1
20814,1
40889,1
33672,1
57521,1
42596,1
54842,1
2619,1
7649,1
15977,1
16525,1
28740,1
33897,1
62872,1
23372,1
17233,1
66443,1
61766,1
11839,1
25177,1
11520,1
73089,1
37804,1
60674,1
44865,1
31177,1
28455,1
76531,1
52373,1
3574,1
44282,1
32530,1
12027,1
13361,1
69492,1
73643,1
31338,1
27303,1
50635,1
7349,1
3630,1
37625,1
66194,1
61588,1
54194,1
23542,1
73941,1
76887,1
39981,1
8718,1
44318,1
2314,1
78125,1
65292,1
45093,1
8640,1
12665,1
36048,1
55261,1
10107,1
21700,1
24764,1
68340,1
39278,1
61370,1
5748,1
51248,1
29211,1
24077,1
70482,1
73500,1
52445,1
64598,1
6096,1
64681,1
71879,1
64617,1
69864,1
45823,1
47606,1
58139,1
19861,1
35747,1
23054,1
15662,1
46525,1
50819,1
5634,1
52899,1
15750,1
48224,1
71950,1
61389,1
59515,1
61743,1
35052,1
22389,1
1883,1
73999,1
12307,1
655,1
69922,1
8165,1
63267,1
48890,1
26071,1
43335,1
4936,1
44936,1
2975,1
56558,1
67768,1
35532,1
28148,1
29310,1
71272,1
72910,1
22023,1
1164,1
74437,1
18373,1
16368,1
51701,1
8220,1
56473,1
44215,1
9350,1
59407,1
52819,1
72002,1
4829,1
74253,1
8341,1
78239,1
65724,1
7446,1
53273,1
12417,1
50061,1
32578,1
29579,1
63032,1
39672,1
18665,1
46863,1
5719,1
58182,1
34549,1
17303,1
51341,1
49552,1
49947,1
70300,1
38543,1
57119,1
64138,1
8944,1
56947,1
6601,1
61978,1
35848,1
34559,1
12744,1
33833,1
56075,1
68274,1
2854,1
48611,1
30943,1
69012,1
21060,1
6709,1
50492,1
30624,1
40654,1
24439,1
56745,1
12379,1
19657,1
55720,1
63213,1
55167,1
77318,1
49416,1
34063,1
11731,1
78107,1
65732,1
7443,1
41708,1
2636,1
64673,1
19690,1
32318,1
6940,1
21496,1
74171,1
54085,1
4612,1
788,1
16070,1
50063,1
15540,1
19643,1
49468,1
70243,1
29528,1
13974,1
31221,1
18862,1
75921,1
68327,1
39113,1
43762,1
71243,1
38806,1
30612,1
117,1
26161,1
9209,1
16752,1
3309,1
66952,1
65824,1
52001,1
15768,1
17769,1
38996,1
75826,1
49700,1
5425,1
77698,1
47638,1
8586,1
69065,1
19119,1
22666,1
71164,1
43921,1
37711,1
52717,1
7219,1
55821,1
65491,1
24784,1
1224,1
37836,1
1189,1
706,1
38409,1
6168,1
61059,1
9914,1
412,1
40664,1
17551,1
77276,1
72368,1
37671,1
64054,1
14317,1
70698,1
41538,1
19257,1
70748,1
72876,1
66798,1
26444,1
28280,1
5336,1
32943,1
23670,1
28061,1
31487,1
77429,1
20336,1
22543,1
38339,1
38888,1
12349,1
17347,1
32240,1
65919,1
5886,1
62750,1
31404,1
78009,1
44002,1
51028,1
9849,1
5437,1
49390,1
59752,1
66202,1
47106,1
30795,1
56633,1
75388,1
53408,1
38696,1
33192,1
25454,1
71811,1
37611,1
39338,1
10269,1
33009,1
10758,1
30160,1
32978,1
6385,1
46551,1
52218,1
5809,1
29227,1
22072,1
49153,1
54995,1
72010,1
56115,1
41998,1
16061,1
36948,1
61126,1
34774,1
30344,1
42521,1
23042,1
57301,1
47777,1
42229,1
67137,1
39155,1
31593,1
74360,1
58881,1
55018,1
19902,1
49260,1
10104,1
63968,1
76077,1
54294,1
68719,1
45992,1
71304,1
7280,1
55437,1
17370,1
16085,1
34486,1
15357,1
36409,1
30884,1
64719,1
69446,1
71779,1
16163,1
36831,1
8210,1
20123,1
44745,1
27718,1
368,1
67510,1
6090,1
69346,1
70562,1
30506,1
45072,1
75856,1
13466,1
17689,1
63895,1
56687,1
45344,1
47305,1
63780,1
16813,1
77437,1
45065,1
11710,1
49542,1
34881,1
65657,1
54310,1
47919,1
25700,1
62541,1
51978,1
53705,1
51822,1
41582,1
24547,1
73552,1
42857,1
7078,1
54861,1
26995,1
72133,1
46760,1
19788,1
46980,1
34580,1
75131,1
23582,1
2184,1
57186,1
31015,1
74034,1
9363,1
20607,1
403,1
66606,1
60801,1
54957,1
29451,1
42552,1
7681,1
53117,1
35300,1
3483,1
76854,1
2569,1
64309,1
67041,1
6287,1
26051,1
48152,1
35373,1
57409,1
66980,1
38266,1
26217,1
57800,1
70212,1
19570,1
59445,1
3845,1
52337,1
38320,1
6642,1
14797,1
16173,1
26439,1
8864,1
64189,1
7241,1
59413,1
7902,1
71544,1
52551,1
15695,1
67362,1
53788,1
7310,1
16503,1
63074,1
15209,1
25809,1
23312,1
34268,1
41417,1
11609,1
46348,1
38867,1
46435,1
45832,1
18695,1
71027,1
45405,1
51477,1
24629,1
20348,1
17562,1
38894,1
21626,1
630,1
4975,1
13612,1
61598,1
16010,1
77859,1
29040,1
12887,1
44525,1
24796,1
38411,1
41764,1
58339,1
47330,1
33934,1
2669,1
28923,1
53891,1
48700,1
45180,1
72580,1
8885,1
12362,1
17378,1
49536,1
36604,1
52775,1
20004,1
73252,1
40533,1
14125,1
37930,1
77969,1
40493,1
54021,1
7603,1
49715,1
74682,1
37675,1
34173,1
25130,1
50523,1
4347,1
57047,1
75662,1
5456,1
77045,1
50588,1
46157,1
51684,1
78055,1
68471,1
60364,1
15592,1
23142,1
39393,1
39044,1
45097,1
41350,1
67508,1
58891,1
10413,1
27865,1
42617,1
50213,1
19280,1
33744,1
57006,1
14265,1
70833,1
11971,1
28375,1
3332,1
7353,1
16958,1
24662,1
10903,1
29084,1
26992,1
30463,1
43612,1
41043,1
38972,1
3328,1
24836,1
5787,1
35955,1
2130,1
30569,1
21401,1
56163,1
72673,1
56479,1
19128,1
49158,1
41368,1
5027,1
44033,1
50385,1
24301,1
63683,1
46229,1
24757,1
30286,1
42355,1
72824,1
60640,1
37992,1
36430,1
21652,1
64548,1
2124,1
55050,1
36238,1
57574,1
31635,1
4409,1
30171,1
4511,1
24019,1
44403,1
2215,1
26566,1
25044,1
68480,1
77152,1
66748,1
73997,1
39433,1
49289,1
29664,1
45001,1
12437,1
72547,1
40063,1
35749,1
57812,1
45016,1
26949,1
76432,1
28843,1
27500,1
14746,1
28970,1
53386,1
29370,1
16861,1
78088,1
74922,1
74420,1
12365,1
67513,1
66801,1
77964,1
2194,1
16100,1
43192,1
50570,1
15652,1
45870,1
8359,1
52143,1
34450,1
75705,1
69800,1
77523,1
29724,1
27380,1
44567,1
40513,1
18743,1
22384,1
26657,1
64958,1
68512,1
3929,1
18893,1
22188,1
13633,1
3164,1
70692,1
22771,1
70926,1
2600,1
1620,1
20615,1
77587,1
17315,1
24693,1
21654,1
25896,1
48916,1
56982,1
35861,1
54537,1
71709,1
16252,1
60850,1
9869,1
48447,1
16885,1
43706,1
77810,1
60884,1
37070,1
10130,1
48226,1
45302,1
2238,1
58323,1
787,1
36838,1
2933,1
17625,1
4259,1
48882,1
8856,1
12468,1
14686,1
46524,1
18729,1
58237,1
59187,1
76284,1
72808,1
55791,1
71609,1
76224,1
46893,1
50901,1
14176,1
41579,1
5408,1
51365,1
40771,1
13778,1
67311,1
23808,1
33172,1
45939,1
4954,1
4324,1
62172,1
30694,1
6558,1
72972,1
63340,1
55938,1
37767,1
19627,1
47978,1
67168,1
28111,1
37961,1
55588,1
19641,1
34869,1
37418,1
34989,1
2869,1
54821,1
62284,1
31281,1
75888,1
57899,1
29597,1
37368,1
67642,1
48837,1
21941,1
11598,1
31095,1
5289,1
63984,1
61550,1
66356,1
17695,1
49112,1
59308,1
63169,1
75911,1
69803,1
42251,1
17319,1
18860,1
9775,1
59111,1
34251,1
40393,1
32894,1
10753,1
33623,1
23000,1
36873,1
9416,1
60369,1
57650,1
46873,1
42726,1
38912,1
6169,1
44055,1
17994,1
35256,1
27403,1
68035,1
22537,1
61231,1
13192,1
66924,1
55678,1
38768,1
76703,1
14130,1
10731,1
38716,1
53810,1
6973,1
61597,1
44024,1
23577,1
37717,1
61515,1
56724,1
54215,1
5065,1
49843,1
13042,1
51417,1
21742,1
63337,1
21146,1
9594,1
43743,1
69940,1
20517,1
69190,1
57050,1
49523,1
566,1
47527,1
65446,1
62795,1
52465,1
32826,1
49985,1
15663,1
9028,1
40163,1
29507,1
41316,1
63211,1
56212,1
41315,1
4934,1
43178,1
4090,1
13492,1
76160,1
64092,1
13352,1
13665,1
13767,1
17210,1
68789,1
23265,1
26983,1
17874,1
75543,1
27690,1
77360,1
6042,1
49132,1
46402,1
38026,1
8066,1
48686,1
72282,1
36788,1
26823,1
59662,1
32892,1
51080,1
27353,1
24707,1
43387,1
73875,1
74104,1
77219,1
36751,1
18070,1
40056,1
2182,1
8804,1
42610,1
16547,1
61191,1
39072,1
5280,1
27073,1
42128,1
52300,1
60735,1
60076,1
67830,1
1946,1
39267,1
43237,1
21438,1
14842,1
18284,1
49675,1
2012,1
4430,1
59659,1
30182,1
48823,1
56238,1
35623,1
70894,1
6714,1
74999,1
400,1
7767,1
21638,1
69096,1
5421,1
11405,1
19563,1
75188,1
18295,1
62036,1
14292,1
37014,1
37323,1
37063,1
7282,1
51994,1
28769,1
38296,1
35959,1
17486,1
78168,1
73772,1
63469,1
39257,1
11152,1
69178,1
27802,1
71453,1
9823,1
32750,1
51919,1
30177,1
123,1
35958,1
23390,1
31517,1
59292,1
54167,1
5348,1
20605,1
7270,1
59890,1
34800,1
52781,1
52759,1
7906,1
10307,1
64979,1
55003,1
32974,1
11510,1
4073,1
6278,1
73145,1
49198,1
57354,1
1760,1
48341,1
77730,1
10449,1
18869,1
4461,1
69185,1
76523,1
25551,1
71782,1
54180,1
1626,1
10191,1
16832,1
60380,1
39792,1
13342,1
63420,1
24651,1
29571,1
40989,1
52708,1
60408,1
22499,1
72187,1
53737,1
69551,1
59461,1
29090,1
6620,1
55248,1
33941,1
33716,1
76242,1
45800,1
59312,1
20911,1
47021,1
72036,1
61802,1
36555,1
64385,1
12401,1
9754,1
30666,1
69735,1
9503,1
33203,1
25960,1
50215,1
76408,1
31797,1
39519,1
76481,1
75158,1
26016,1
67571,1
50278,1
57297,1
40661,1
2844,1
71548,1
39897,1
23618,1
44419,1
34243,1
903,1
9531,1
78117,1
42997,1
13707,1
30739,1
17174,1
62129,1
44914,1
59774,1
22589,1
16275,1
46677,1
20408,1
34977,1
54022,1
56759,1
48065,1
15478,1
56355,1
16477,1
68448,1
35136,1
20479,1
26416,1
47044,1
72717,1
51159,1
45638,1
47564,1
39757,1
34692,1
2749,1
53621,1
68900,1
44655,1
76446,1
11221,1
7408,1
68414,1
35431,1
70484,1
13890,1
17026,1
62110,1
72463,1
9686,1
6790,1
61919,1
51916,1
4213,1
34772,1
25636,1
31271,1
78240,1
33412,1
63048,1
14969,1
50675,1
43405,1
64726,1
31101,1
11059,1
77124,1
60817,1
16413,1
44348,1
44540,1
69382,1
10888,1
40702,1
77425,1
37124,1
24731,1
67268,1
10021,1
21313,1
27410,1
42544,1
11898,1
56484,1
70065,1
65161,1
68952,1
53533,1
17368,1
56525,1
55147,1
20913,1
22479,1
38644,1
654,1
8535,1
47563,1
21370,1
53986,1
43437,1
336,1
24306,1
37901,1
74806,1
77655,1
48903,1
7888,1
14216,1
29240,1
45783,1
12838,1
62490,1
59750,1
42665,1
59453,1
18343,1
76473,1
17079,1
60881,1
57530,1
11190,1
9413,1
17716,1
43527,1
28467,1
43695,1
39079,1
51385,1
51519,1
15094,1
11499,1
75958,1
62073,1
36812,1
41740,1
35617,1
7996,1
74442,1
147,1
41265,1
52486,1
47940,1
66141,1
32522,1
49723,1
11961,1
16849,1
14149,1
40684,1
2843,1
56817,1
20413,1
41032,1
59287,1
56956,1
3672,1
31203,1
61088,1
3322,1
71830,1
52027,1
44207,1
10987,1
40536,1
69692,1
36416,1
71218,1
63004,1
48400,1
52044,1
67097,1
21110,1
3578,1
63570,1
55210,1
59734,1
67424,1
47004,1
68409,1
61418,1
45815,1
19137,1
76656,1
3505,1
38595,1
27077,1
72347,1
68579,1
18970,1
30005,1
7554,1
55503,1
69083,1
37237,1
46864,1
14644,1
45655,1
40381,1
24146,1
33787,1
16665,1
77645,1
67110,1
28434,1
39340,1
24369,1
2582,1
28547,1
51262,1
59498,1
47833,1
73138,1
32066,1
66109,1
35533,1
10187,1
71045,1
25974,1
4658,1
26900,1
71639,1
75479,1
5118,1
15183,1
53387,1
17693,1
49962,1
65049,1
68631,1
19934,1
59272,1
44456,1
22366,1
4644,1
48114,1
14881,1
6312,1
37960,1
17711,1
28260,1
25251,1
28185,1
39360,1
57797,1
26285,1
67619,1
61742,1
25805,1
53170,1
28520,1
55203,1
32406,1
38150,1
56091,1
65469,1
69108,1
42407,1
59210,1
17085,1
58498,1
4250,1
25694,1
11571,1
55693,1
76447,1
30156,1
27922,1
76715,1
39464,1
41615,1
61496,1
12409,1
34840,1
55053,1
53194,1
36276,1
31152,1
60830,1
8320,1
15471,1
47877,1
57590,1
51738,1
64170,1
3180,1
39748,1
41416,1
23492,1
60554,1
53135,1
61026,1
21631,1
16781,1
49757,1
68296,1
6093,1
15893,1
29947,1
38267,1
29184,1
5529,1
74576,1
38682,1
58405,1
13405,1
27091,1
55948,1
15758,1
74855,1
74065,1
48628,1
73568,1
25786,1
60103,1
6528,1
36263,1
32288,1
11977,1
8572,1
40797,1
21926,1
46654,1
74691,1
10632,1
51263,1
66645,1
24483,1
50871,1
34894,1
38886,1
1480,1
28313,1
44531,1
32727,1
18718,1
30844,1
53850,1
24497,1
45237,1
48844,1
61344,1
23643,1
50697,1
71180,1
38177,1
57594,1
68960,1
38100,1
43574,1
50729,1
52763,1
41282,1
3270,1
2947,1
69653,1
19474,1
61608,1
64459,1
53432,1
35305,1
11307,1
49853,1
56992,1
42373,1
47913,1
78101,1
25462,1
13688,1
29344,1
34061,1
548,1
70813,1
41679,1
2113,1
16810,1
45152,1
19332,1
10090,1
15426,1
40786,1
53206,1
22573,1
50903,1
13058,1
68523,1
62301,1
52903,1
66769,1
16637,1
74742,1
13145,1
10917,1
36566,1
970,1
36875,1
46561,1
34776,1
9379,1
53364,1
67089,1
36647,1
18190,1
29349,1
50103,1
72038,1
25680,1
54476,1
37289,1
34714,1
62217,1
25814,1
7990,1
74815,1
22773,1
33901,1
32675,1
56405,1
54576,1
36106,1
9887,1
71208,1
45046,1
11269,1
51117,1
74134,1
41532,1
22242,1
25552,1
16491,1
19797,1
21414,1
52962,1
23625,1
7352,1
66864,1
52047,1
35187,1
38884,1
69418,1
36807,1
67257,1
25688,1
58443,1
57078,1
40809,1
68207,1
1696,1
76591,1
53115,1
58703,1
23098,1
13383,1
47129,1
24652,1
11053,1
23190,1
23881,1
32998,1
75690,1
26376,1
55623,1
70064,1
30523,1
22489,1
64457,1
7327,1
15616,1
26178,1
46572,1
42295,1
4790,1
67280,1
66539,1
37428,1
2061,1
67611,1
63345,1
13909,1
8190,1
72001,1
50644,1
33829,1
39261,1
27793,1
68495,1
76330,1
3684,1
77812,1
44868,1
70221,1
72986,1
32088,1
49029,1
18552,1
976,1
33086,1
20202,1
1960,1
24679,1
63130,1
18297,1
65911,1
65564,1
51706,1
46851,1
15121,1
2199,1
73,1
53334,1
4366,1
64077,1
39525,1
32648,1
25236,1
54626,1
72274,1
83,1
24245,1
15100,1
43071,1
67001,1
60893,1
47324,1
38045,1
75673,1
4843,1
66325,1
719,1
34003,1
199,1
76102,1
64854,1
5431,1
10792,1
17217,1
25278,1
13561,1
71890,1
65997,1
58563,1
55002,1
31361,1
37056,1
35453,1
31619,1
50963,1
43170,1
11097,1
47642,1
25335,1
16929,1
66281,1
21421,1
69155,1
30455,1
27987,1
26244,1
73686,1
1667,1
22404,1
61460,1
13458,1
38215,1
50031,1
50920,1
1444,1
44314,1
16642,1
65575,1
49357,1
8055,1
250,1
52455,1
34476,1
57245,1
38438,1
40483,1
21933,1
37220,1
67182,1
1550,1
75294,1
52384,1
43591,1
38830,1
60200,1
13483,1
62918,1
15149,1
4958,1
53296,1
27541,1
12682,1
28977,1
42675,1
1932,1
12624,1
60174,1
39196,1
36879,1
23517,1
27427,1
69113,1
7831,1
63167,1
73629,1
40301,1
15957,1
53578,1
375,1
45263,1
42859,1
20751,1
69243,1
7926,1
29931,1
71477,1
35954,1
64796,1
37146,1
19489,1
1016,1
58839,1
25244,1
18458,1
24458,1
18917,1
51585,1
13089,1
62231,1
5309,1
53817,1
40150,1
36365,1
78228,1
22541,1
2237,1
46679,1
77929,1
69322,1
55824,1
23293,1
12638,1
47047,1
69744,1
56721,1
1386,1
11552,1
33313,1
63030,1
11736,1
32545,1
58913,1
67246,1
38337,1
17574,1
7510,1
41273,1
75440,1
63216,1
11,1
59758,1
55899,1
65973,1
11483,1
52704,1
2311,1
68986,1
25567,1
49819,1
23814,1
54527,1
7478,1
4660,1
6022,1
46664,1
12773,1
1459,1
65091,1
2250,1
27365,1
26723,1
38513,1
65123,1
47945,1
43643,1
54316,1
59332,1
62140,1
3688,1
75171,1
63084,1
54466,1
75137,1
73582,1
15574,1
31543,1
73567,1
24928,1
76782,1
45949,1
57511,1
22003,1
61864,1
50976,1
21947,1
20595,1
29535,1
6865,1
39887,1
52191,1
24804,1
59716,1
28107,1
52050,1
44149,1
53709,1
33894,1
58651,1
31120,1
11663,1
35132,1
74672,1
49015,1
14137,1
43011,1
37938,1
8672,1
49004,1
40769,1
70962,1
34419,1
37265,1
28101,1
60707,1
9267,1
28692,1
18489,1
22348,1
25736,1
36797,1
20023,1
34145,1
50521,1
47206,1
67319,1
74588,1
7040,1
55193,1
78043,1
67258,1
19180,1
50718,1
7013,1
28267,1
64883,1
73233,1
71001,1
77933,1
61789,1
590,1
63617,1
49374,1
55664,1
72639,1
8857,1
49604,1
28356,1
74889,1
74347,1
27776,1
72207,1
23387,1
28371,1
4821,1
72040,1
3899,1
17731,1
40506,1
71756,1
24079,1
8195,1
45482,1
40535,1
55952,1
75428,1
50470,1
61081,1
64620,1
56549,1
36514,1
49533,1
57762,1
44424,1
1120,1
70804,1
71382,1
36747,1
11160,1
26811,1
39480,1
14264,1
2030,1
38938,1
32290,1
32173,1
64728,1
16415,1
5136,1
3084,1
61607,1
23628,1
65259,1
6589,1
73496,1
22459,1
64181,1
57912,1
34573,1
21660,1
76064,1
19664,1
4732,1
50616,1
71474,1
24161,1
4948,1
44993,1
70781,1
46783,1
74908,1
17552,1
14864,1
19102,1
55342,1
610,1
32517,1
11621,1
31239,1
74090,1
71269,1
41131,1
19064,1
47005,1
19368,1
32150,1
66714,1
47208,1
43609,1
43348,1
72170,1
6727,1
2445,1
71726,1
26663,1
8250,1
67674,1
75309,1
50719,1
76272,1
45280,1
25709,1
37708,1
17048,1
62168,1
63603,1
15632,1
43556,1
6142,1
63,1
12232,1
13874,1
34111,1
38156,1
57981,1
112,1
52225,1
55031,1
54398,1
64653,1
29871,1
7187,1
48417,1
31874,1
54935,1
62869,1
47929,1
10123,1
22729,1
9653,1
14096,1
68431,1
66508,1
12014,1
38434,1
68893,1
2226,1
16406,1
2836,1
24382,1
32254,1
34830,1
41988,1
58608,1
5313,1
20009,1
72104,1
69818,1
41851,1
37084,1
64672,1
69324,1
23324,1
57805,1
42667,1
25721,1
73457,1
67564,1
29275,1
74400,1
65205,1
57349,1
19465,1
16940,1
36243,1
24522,1
44470,1
50116,1
62871,1
10820,1
15669,1
74059,1
65536,1
17312,1
44945,1
30668,1
2232,1
26510,1
50835,1
1789,1
26394,1
11631,1
20547,1
36088,1
31620,1
33100,1
24130,1
28407,1
19205,1
7273,1
74390,1
49749,1
34530,1
72970,1
23051,1
18684,1
58192,1
76217,1
47302,1
76924,1
35456,1
66546,1
66453,1
51821,1
7918,1
74471,1
42787,1
73867,1
71267,1
36264,1
22231,1
48996,1
8578,1
10146,1
73612,1
60362,1
1015,1
70591,1
34673,1
38976,1
42635,1
50956,1
54539,1
26857,1
49907,1
30075,1
33645,1
45307,1
1074,1
6473,1
23999,1
11668,1
9037,1
48661,1
16634,1
68050,1
70144,1
2157,1
22926,1
10537,1
24572,1
49812,1
5738,1
58936,1
13843,1
41100,1
31643,1
52943,1
74020,1
75207,1
64447,1
46128,1
41135,1
40544,1
60769,1
31078,1
21589,1
50700,1
73884,1
54698,1
1722,1
63993,1
37159,1
55596,1
16672,1
45212,1
6525,1
34568,1
41933,1
77903,1
68287,1
9583,1
71285,1
21765,1
55361,1
6049,1
76484,1
73770,1
49404,1
48704,1
62936,1
46104,1
47768,1
49936,1
52605,1
5166,1
26062,1
25394,1
16969,1
32485,1
39926,1
1802,1
57821,1
25004,1
21099,1
27305,1
44404,1
37950,1
15249,1
47319,1
55324,1
25135,1
73453,1
21642,1
40573,1
74093,1
26815,1
43051,1
49771,1
4841,1
12158,1
68924,1
51032,1
56507,1
67444,1
64819,1
28546,1
45668,1
27661,1
66390,1
5606,1
11879,1
13997,1
25874,1
70656,1
50640,1
58957,1
24153,1
20914,1
11593,1
69303,1
1970,1
23321,1
22956,1
29024,1
20465,1
9961,1
74794,1
42583,1
60955,1
52125,1
11204,1
76886,1
20597,1
60243,1
24905,1
30115,1
53287,1
4656,1
4531,1
54120,1
30129,1
9201,1
35058,1
54451,1
32679,1
58542,1
29553,1
35653,1
68130,1
40899,1
10573,1
73011,1
68853,1
71676,1
70022,1
21672,1
31316,1
11671,1
74605,1
35014,1
13923,1
52135,1
31781,1
7916,1
11395,1
8124,1
25425,1
24908,1
6888,1
23923,1
13381,1
2198,1
41372,1
39952,1
8918,1
57648,1
11410,1
64587,1
42292,1
29088,1
4299,1
4652,1
61511,1
41638,1
66251,1
25334,1
1003,1
72311,1
19997,1
41784,1
53338,1
64418,1
7812,1
18096,1
11098,1
77396,1
46726,1
3052,1
49204,1
14794,1
41534,1
59632,1
71828,1
4533,1
44515,1
75676,1
7534,1
9894,1
34254,1
27002,1
17460,1
35837,1
39916,1
60271,1
29246,1
25715,1
15708,1
28067,1
19082,1
69269,1
56797,1
62529,1
34256,1
29141,1
14416,1
36683,1
36713,1
29762,1
19580,1
15561,1
51986,1
10212,1
22982,1
59669,1
16144,1
11116,1
19558,1
52721,1
72005,1
26143,1
23775,1
33988,1
25086,1
73281,1
6192,1
45989,1
19948,1
70438,1
22491,1
13899,1
13615,1
28159,1
53692,1
72254,1
36061,1
27296,1
72464,1
72248,1
70612,1
71837,1
35071,1
5424,1
23184,1
10459,1
60714,1
26153,1
31579,1
54165,1
72097,1
3492,1
23901,1
37520,1
33451,1
62444,1
44490,1
72831,1
70808,1
73234,1
39684,1
35937,1
51261,1
29489,1
63300,1
74386,1
5093,1
12763,1
57917,1
21236,1
4488,1
38292,1
40386,1
44099,1
7118,1
470,1
71896,1
62437,1
1056,1
49150,1
54259,1
41865,1
14169,1
24479,1
29106,1
40233,1
61880,1
730,1
63289,1
1238,1
29165,1
1688,1
5368,1
13693,1
12058,1
39064,1
18865,1
18638,1
24336,1
56842,1
74503,1
46474,1
77771,1
77836,1
22811,1
68301,1
66073,1
34970,1
68442,1
45718,1
7617,1
1379,1
11149,1
8970,1
28933,1
69080,1
51351,1
68655,1
46002,1
74494,1
69175,1
35607,1
14469,1
62160,1
67580,1
3726,1
11019,1
20831,1
7289,1
22635,1
14179,1
34627,1
41030,1
16789,1
71498,1
59222,1
39566,1
60738,1
68676,1
60617,1
59764,1
38193,1
50849,1
705,1
5360,1
18059,1
77294,1
39349,1
22674,1
64523,1
54270,1
71220,1
75104,1
67971,1
37042,1
75397,1
73142,1
31436,1
1460,1
57226,1
27608,1
26300,1
57986,1
15766,1
47893,1
8323,1
32064,1
51123,1
9539,1
29623,1
29795,1
77096,1
6626,1
2293,1
69873,1
25959,1
38586,1
17124,1
68702,1
1840,1
24734,1
55192,1
10506,1
8726,1
32497,1
6046,1
457,1
18799,1
12700,1
11032,1
61440,1
71746,1
25208,1
75169,1
45883,1
74593,1
49316,1
73021,1
3924,1
8664,1
64678,1
17059,1
56189,1
6653,1
52607,1
19020,1
18215,1
25401,1
12418,1
54743,1
46892,1
58399,1
55489,1
12880,1
39668,1
76582,1
19099,1
28908,1
47453,1
74824,1
67348,1
343,1
20484,1
66490,1
11983,1
71362,1
31054,1
64006,1
60019,1
426,1
39910,1
71589,1
60221,1
43069,1
62526,1
15351,1
13845,1
60426,1
65350,1
10875,1
42946,1
48897,1
66794,1
33054,1
12168,1
37391,1
12465,1
59227,1
77273,1
3418,1
16918,1
17,1
12003,1
37618,1
48587,1
72215,1
12263,1
7615,1
76601,1
7818,1
56496,1
64050,1
20353,1
77114,1
6001,1
35302,1
39086,1
44746,1
12694,1
74816,1
11386,1
55861,1
68981,1
28760,1
35173,1
63874,1
5697,1
73721,1
33555,1
3988,1
75132,1
72828,1
44360,1
77024,1
58617,1
27879,1
69307,1
34485,1
39711,1
6659,1
3214,1
66604,1
32831,1
13186,1
49688,1
5849,1
46558,1
66824,1
54548,1
75266,1
21751,1
2746,1
35796,1
22638,1
46626,1
27962,1
67562,1
7169,1
11972,1
59144,1
65451,1
1471,1
63728,1
69301,1
3814,1
33942,1
55500,1
42222,1
37202,1
30831,1
17795,1
56519,1
49123,1
24575,1
70356,1
19090,1
16112,1
24489,1
56729,1
14366,1
61925,1
20137,1
64177,1
35197,1
29862,1
30540,1
19537,1
69713,1
52389,1
1334,1
2379,1
72989,1
58870,1
50304,1
17524,1
70623,1
56289,1
5477,1
54498,1
52854,1
12116,1
25367,1
42241,1
54927,1
2920,1
24113,1
73056,1
13412,1
51063,1
43870,1
72430,1
41258,1
47871,1
